GameID,Name,Platform,Year_of_Release,Genre,Publisher,North America,European Union,Japan,Other,Developer
361,Cooking Mama 2: Dinner With Friends,DS,2007,Simulation,505 Games,1.6,1.49,0.1,0.39,Office Create
364,Grand Theft Auto: Liberty City Stories,PS2,2006,Action,Take-Two Interactive,1.56,1.4,0.07,0.5,Rockstar Leeds
365,The Getaway,PS2,2002,Action,Sony Computer Entertainment,1.23,1.77,0.05,0.49,Team Soho
367,James Bond 007: Agent Under Fire,PS2,2001,Shooter,Electronic Arts,1.9,1.13,0.1,0.41,EA Redwood Shores
370,FIFA Soccer 11,X360,2010,Sports,Electronic Arts,0.71,2.39,0.02,0.4,EA Sports
372,Left 4 Dead,X360,2008,Shooter,Electronic Arts,2.66,0.49,0.05,0.3,Certain Affinity
374,Assassin's Creed: Unity,XOne,2014,Action,Ubisoft,2.27,0.9,0,0.33,"Ubisoft, Ubisoft Montreal"
376,Resident Evil 5,X360,2009,Action,Capcom,2.11,0.93,0.12,0.34,Capcom
377,Assassin's Creed: Brotherhood,X360,2010,Action,Ubisoft,2.85,0.38,0.03,0.24,Ubisoft Montreal
379,Battlefield 4,PS3,2013,Shooter,Electronic Arts,1.3,1.42,0.27,0.5,EA DICE
380,Batman: Arkham Asylum,X360,2009,Action,Eidos Interactive,2.2,0.95,0.02,0.31,Rocksteady Studios
381,Battlefield 4,X360,2013,Shooter,Electronic Arts,2.15,1.01,0.02,0.31,EA DICE
382,Battlefield: Bad Company 2,X360,2010,Shooter,Electronic Arts,2.1,1.01,0.04,0.32,EA DICE
384,Guitar Hero: On Tour,DS,2008,Misc,Activision,2.1,1.01,0.01,0.35,Vicarious Visions
385,Clubhouse Games,DS,2006,Misc,Nintendo,0.59,1.79,0.73,0.34,Agenda
387,Borderlands,X360,2009,Shooter,Take-Two Interactive,2.4,0.71,0.03,0.29,Gearbox Software
388,Tekken 4,PS2,2002,Fighting,Namco Bandai Games,1.55,1.27,0.33,0.29,Namco
390,Grand Theft Auto 2,PS,1998,Action,Take-Two Interactive,1.13,2.07,0,0.22,DMA Design
391,Metal Gear Solid V: The Phantom Pain,PS4,2015,Action,Konami Digital Entertainment,1.09,1.36,0.49,0.48,"Kojima Productions, Moby Dick Studio"
392,Spider-Man 2,PS2,2004,Action,Activision,1.75,1.2,0.02,0.43,Treyarch
394,FIFA Soccer 2003,PS2,2002,Sports,Electronic Arts,0.46,2.28,0.05,0.61,EA Canada
395,LittleBigPlanet 2,PS3,2011,Platform,Sony Computer Entertainment,1.83,1.05,0.06,0.46,Media Molecule
396,Crash Bash,PS,2000,Misc,Sony Computer Entertainment,1.56,1.47,0.19,0.17,Eurocom Entertainment Software
397,Assassin's Creed Syndicate,PS4,2015,Action,Ubisoft,0.81,1.99,0.07,0.52,Ubisoft Quebec
398,LEGO Batman: The Videogame,X360,2008,Action,Warner Bros. Interactive Entertainment,2.04,1.02,0,0.32,Traveller's Tales
399,Destiny,XOne,2014,Shooter,Activision,2.14,0.92,0,0.31,"Bungie Software, Bungie"
402,Far Cry 3,PS3,2012,Shooter,Ubisoft,0.88,1.7,0.1,0.67,Ubisoft Montreal
405,James Bond 007: Nightfire,PS2,2002,Shooter,Electronic Arts,1.45,1.29,0.12,0.46,Eurocom Entertainment Software
408,Star Wars Episode III: Revenge of the Sith,PS2,2005,Action,LucasArts,1.47,1.39,0.03,0.43,Double Helix Games
409,The Legend of Zelda: Spirit Tracks,DS,2009,Action,Nintendo,1.4,0.91,0.74,0.26,Nintendo
410,Max Payne,PS2,2001,Shooter,Take-Two Interactive,1.99,1.05,0.05,0.22,Rockstar Toronto
411,Assassin's Creed IV: Black Flag,X360,2013,Action,Ubisoft,1.9,1.11,0.01,0.29,Ubisoft
412,The Lord of the Rings: The Return of the King,PS2,2003,Action,Electronic Arts,1.5,1.28,0.05,0.46,EA Games
414,Gears of War: Ultimate Edition,XOne,2015,Shooter,Microsoft Game Studios,2.61,0.33,0,0.34,"Splash Damage, The Coalition"
415,True Crime: Streets of LA,PS2,2003,Action,Activision,1.89,1.05,0.02,0.31,"Luxoflux, Inc."
416,Professor Layton and the Unwound Future,DS,2008,Puzzle,Nintendo,0.6,1.57,0.82,0.27,Level 5
418,FIFA 16,XOne,2015,Sports,Electronic Arts,0.89,2.12,0,0.24,EA Sports
419,Wii Music,Wii,2008,Misc,Nintendo,1.35,1.11,0.46,0.32,Nintendo
421,Madden NFL 16,PS4,2015,Sports,Electronic Arts,2.34,0.3,0,0.6,EA Sports
422,Gran Turismo 6,PS3,2013,Racing,Sony Computer Entertainment,0.72,1.67,0.4,0.44,Polyphony Digital
423,Halo: The Master Chief Collection,XOne,2014,Shooter,Microsoft Game Studios,1.91,1,0.03,0.29,343 Industries
425,Super Mario Maker,WiiU,2015,Platform,Nintendo,1.18,0.89,0.94,0.2,Nintendo
430,God of War: Chains of Olympus,PSP,2008,Action,Sony Computer Entertainment,1.48,1,0.04,0.66,Ready at Dawn
431,Enter the Matrix,PS2,2003,Action,Atari,1.78,1.12,0.09,0.19,Shiny Entertainment
432,Crisis Core: Final Fantasy VII,PSP,2007,Role-Playing,Square Enix,1.35,0.59,0.8,0.43,Square Enix
433,Dance Central,X360,2010,Misc,MTV Games,2.15,0.76,0.01,0.26,Harmonix Music Systems
434,L.A. Noire,PS3,2011,Adventure,Take-Two Interactive,1.27,1.29,0.12,0.49,Team Bondi
435,Ace Combat 04: Shattered Skies,PS2,2001,Simulation,Sony Computer Entertainment Europe,2.06,0.56,0.38,0.17,Namco
436,Animal Crossing,GC,2001,Simulation,Nintendo,1.92,0.16,0.99,0.09,Nintendo
437,FIFA Soccer 08,PS2,2007,Sports,Electronic Arts,0.68,0,0,2.46,EA Canada
439,Spider-Man,PS,2000,Action,Activision,1.7,1.25,0.02,0.16,Neversoft Entertainment
440,Mario Party 9,Wii,2012,Misc,Nintendo,1.06,1.09,0.76,0.22,Nd Cube
443,Sonic Rush,DS,2005,Platform,Sega,1.21,1.56,0.06,0.29,"Dimps Corporation, Sonic Team"
445,Rhythm Heaven,DS,2008,Misc,Nintendo,0.55,0.5,1.93,0.13,Nintendo
446,Fallout: New Vegas,PS3,2010,Role-Playing,Bethesda Softworks,1.52,1.03,0.1,0.46,Obsidian Entertainment
447,Personal Trainer: Cooking,DS,2006,Misc,Nintendo,0.9,1,1.03,0.17,Indies Zero
448,The Elder Scrolls IV: Oblivion,PS3,2007,Role-Playing,Ubisoft,1.69,0.85,0.14,0.43,4J Studios
449,The Legend of Zelda: A Link Between Worlds,3DS,2013,Action,Nintendo,1.4,1.01,0.46,0.23,Nintendo
450,Resident Evil 6,PS3,2012,Shooter,Capcom,0.88,0.94,0.88,0.4,Capcom
451,Mass Effect 2,X360,2010,Role-Playing,Electronic Arts,1.99,0.81,0.03,0.27,BioWare
452,Dragon Ball Z: Budokai,PS2,2002,Fighting,Atari,2.17,0.28,0.55,0.08,Dimps Corporation
453,Madden NFL 2002,PS2,2001,Sports,Electronic Arts,2.5,0.16,0.01,0.42,EA Sports
456,The Sims: Vacation,PC,2002,Simulation,Electronic Arts,1.72,1.21,0,0.14,Maxis
458,Animal Crossing: Happy Home Designer,3DS,2015,Simulation,Nintendo,0.51,1.02,1.4,0.12,Nintendo
459,The Sims 4,PC,2014,Simulation,Electronic Arts,1,1.82,0,0.23,Maxis
460,Borderlands 2,X360,2012,Shooter,Take-Two Interactive,1.89,0.88,0.04,0.25,Gearbox Software
461,LEGO Batman: The Videogame,DS,2008,Action,Warner Bros. Interactive Entertainment,1.75,1.01,0,0.29,TT Fusion
462,Kung Fu Panda,X360,2008,Action,Activision,1.91,0.84,0,0.29,"Luxoflux, Inc."
463,Mass Effect 3,X360,2012,Role-Playing,Electronic Arts,1.94,0.84,0.03,0.24,BioWare
464,Heavy Rain,PS3,2010,Adventure,Sony Computer Entertainment,1.29,1.21,0.06,0.47,Quantic Dream
466,Saints Row 2,X360,2008,Action,THQ,1.94,0.79,0.02,0.28,Volition Inc.
467,Tom Clancy's Splinter Cell,XB,2002,Action,Ubisoft,1.85,1.04,0,0.13,Ubisoft Montreal
470,FIFA 14,PS4,2013,Sports,Electronic Arts,0.61,1.85,0.11,0.44,EA Canada
471,Killzone 2,PS3,2009,Shooter,Sony Computer Entertainment,1.4,1.06,0.08,0.47,Guerrilla
472,Far Cry 3,X360,2012,Shooter,Ubisoft,1.38,1.32,0.02,0.28,Ubisoft Montreal
473,Epic Mickey,Wii,2010,Platform,Disney Interactive Studios,2.04,0.63,0.12,0.22,Junction Point
474,NBA 2K13,X360,2012,Sports,Take-Two Interactive,2.6,0.2,0.01,0.19,Visual Concepts
475,Dragon Ball Z: Budokai Tenkaichi 3,PS2,2007,Fighting,Atari,1.15,0,0.76,1.09,"Spike, Namco Bandai Games"
478,The Sims: Livin Large,PC,2000,Misc,Electronic Arts,1.67,1.18,0,0.13,Maxis
479,World Soccer Winning Eleven 6 International,PS2,2002,Sports,Konami Digital Entertainment,0.12,1.26,1.16,0.45,KCET
480,Devil May Cry,PS2,2001,Action,Capcom,1.36,0.86,0.64,0.13,Capcom
481,Star Wars: The Old Republic,PC,2011,Role-Playing,Electronic Arts,1.58,1.01,0,0.38,"LucasArts, BioWare"
482,Middle-Earth: Shadow of Mordor,PS4,2014,Action,Warner Bros. Interactive Entertainment,1.01,1.43,0.05,0.47,Monolith Productions
483,Sonic Heroes,PS2,2003,Platform,Sega,1.04,1.37,0.06,0.49,Sonic Team
484,Hitman 2: Silent Assassin,PS2,2002,Action,Eidos Interactive,1.36,1.15,0.04,0.41,Io Interactive
485,Titanfall,XOne,2014,Shooter,Electronic Arts,1.84,0.8,0.04,0.27,Respawn Entertainment
486,Battlefield: Bad Company 2,PS3,2010,Shooter,Electronic Arts,1.33,1.1,0.08,0.44,EA DICE
488,SOCOM II: U.S. Navy SEALs,PS2,2003,Shooter,Sony Computer Entertainment,2.22,0.51,0.06,0.15,Zipper Interactive
490,Pac-Man Collection,GBA,2001,Puzzle,Atari,2.07,0.77,0.05,0.05,Mass Media
491,Street Fighter IV,X360,2009,Fighting,Capcom,1.82,0.7,0.15,0.26,Capcom
492,inFAMOUS,PS3,2009,Action,Sony Computer Entertainment,1.76,0.68,0.12,0.37,Sucker Punch
493,Kirby Super Star Ultra,DS,2008,Platform,Nintendo,1.55,0.04,1.19,0.15,HAL Labs
494,Call of Duty: Ghosts,XOne,2013,Shooter,Activision,1.88,0.77,0,0.27,Infinity Ward
497,Mass Effect,X360,2007,Role-Playing,Microsoft Game Studios,1.83,0.79,0.03,0.27,BioWare
498,Sonic Mega Collection Plus,PS2,2004,Misc,Sega,1.54,1.14,0,0.22,Sonic Team
499,World Soccer Winning Eleven 7 International,PS2,2003,Sports,Konami Digital Entertainment,0.08,1.24,1.13,0.45,KCET
500,Sega Superstars Tennis,X360,2008,Sports,Sega,1.75,0.86,0,0.28,Sumo Digital
501,Hot Shots Golf 3,PS2,2001,Sports,Sony Computer Entertainment,0.99,0.32,1.38,0.2,Clap Hanz
502,Cooking Mama: Cook Off,Wii,2007,Simulation,505 Games,1.41,1.12,0.05,0.3,OfficeCreate
503,Call of Duty: Finest Hour,PS2,2004,Shooter,Activision,1.51,1.12,0.01,0.24,Spark Unlimited
504,WarioWare: Smooth Moves,Wii,2006,Puzzle,Nintendo,0.86,1.04,0.73,0.26,Intelligent Systems
508,Madden NFL 13,X360,2012,Sports,Electronic Arts,2.53,0.15,0,0.17,EA Tiburon
509,The Elder Scrolls III: Morrowind,XB,2002,Role-Playing,Ubisoft,2.09,0.63,0.03,0.11,Bethesda Softworks
510,Assassin's Creed IV: Black Flag,PS4,2013,Action,Ubisoft,1.07,1.31,0.06,0.42,Ubisoft
514,Mortal Kombat,PS3,2011,Fighting,Warner Bros. Interactive Entertainment,1.98,0.53,0,0.34,NetherRealm Studios
515,Madden NFL 10,X360,2009,Sports,Electronic Arts,2.52,0.09,0,0.22,EA Tiburon
517,BioShock,X360,2007,Shooter,Take-Two Interactive,1.65,0.85,0.05,0.28,"Irrational Games, 2K Marin"
518,Metroid Prime,GC,2002,Shooter,Nintendo,1.96,0.67,0.1,0.09,Retro Studios
519,Assassin's Creed: Brotherhood,PS3,2010,Action,Ubisoft,1.87,0.55,0.11,0.29,Ubisoft Montreal
523,Medal of Honor,PS3,2010,Shooter,Electronic Arts,1.28,1.04,0.07,0.42,"EA DICE, Danger Close"
530,inFAMOUS: Second Son,PS4,2014,Action,Sony Computer Entertainment,1.28,0.98,0.07,0.46,Sucker Punch
534,NBA Street,PS2,2001,Sports,Electronic Arts,2.19,0.22,0,0.38,NuFX
535,Jak II,PS2,2003,Platform,Sony Computer Entertainment,1.68,0.74,0,0.36,Naughty Dog
537,Need for Speed: Hot Pursuit,PS3,2010,Racing,Electronic Arts,1.05,1.23,0.03,0.47,Criterion Games
538,Skylanders: Spyro's Adventure,Wii,2011,Action,Activision,1.35,1.13,0,0.3,Toys for Bob
539,Battlefield 3,PC,2011,Shooter,Electronic Arts,0.89,1.43,0,0.46,EA DICE
540,Mortal Kombat X,PS4,2015,Fighting,Warner Bros. Interactive Entertainment,1.5,0.8,0,0.48,"Warner Bros. Interactive Entertainment, NetherRealm Studios"
541,The Sims,PS2,2003,Simulation,Electronic Arts,1.41,1.12,0,0.24,Edge of Reality
542,Killzone 3,PS3,2011,Shooter,Sony Computer Entertainment,1.45,0.86,0.09,0.38,Guerrilla
543,Star Wars: The Force Unleashed,X360,2008,Action,LucasArts,1.74,0.77,0,0.26,LucasArts
545,Yoshi's Island DS,DS,2006,Platform,Nintendo,1.45,0.07,1.1,0.15,Artoon
546,Saints Row: The Third,X360,2011,Action,THQ,1.25,1.14,0.07,0.3,Volition Inc.
549,Tekken 6,PS3,2009,Fighting,Namco Bandai Games,1.2,0.97,0.17,0.42,Namco Bandai Games
552,Sonic and the Secret Rings,Wii,2007,Platform,Sega,1.21,1.19,0.04,0.29,Sonic Team
554,The Legend of Zelda: A Link to the Past,GBA,2002,Action,Nintendo,1.75,0.52,0.33,0.1,Capcom
555,Onimusha: Warlords,PS2,2001,Action,Virgin Interactive,0.99,0.48,1.09,0.14,Capcom
557,L.A. Noire,X360,2011,Adventure,Take-Two Interactive,1.52,0.92,0.02,0.24,Team Bondi
558,Call of Duty 3,X360,2006,Shooter,Activision,1.49,0.92,0.02,0.27,Treyarch
559,Madden NFL 12,X360,2011,Sports,Electronic Arts,2.42,0.11,0,0.16,EA Tiburon
560,LEGO Star Wars II: The Original Trilogy,PS2,2006,Action,LucasArts,1.85,0.64,0.01,0.19,Traveller's Tales
561,Killzone: Shadow Fall,PS4,2013,Shooter,Sony Computer Entertainment,0.89,1.33,0.08,0.39,Guerrilla
562,Madden NFL 11,X360,2010,Sports,Electronic Arts,2.38,0.12,0,0.18,EA Tiburon
563,Burnout 3: Takedown,PS2,2004,Racing,Electronic Arts,1.23,1.11,0,0.34,Criterion Games
566,Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,2010,Puzzle,Nintendo,1.63,0.51,0.35,0.18,Nintendo
567,Professor Layton and the Last Specter,DS,2009,Puzzle,Nintendo,0.28,1.39,0.68,0.32,Level 5
568,Call Of Duty 2: Big Red One,PS2,2005,Shooter,Activision,1.48,0.92,0.01,0.26,Treyarch
569,Medal of Honor,PS,1998,Shooter,Electronic Arts,1.44,1.09,0,0.14,Dreamworks Interactive
570,Fable,XB,2004,Role-Playing,Microsoft Game Studios,1.99,0.58,0,0.09,Big Blue Box
571,Guitar Hero: World Tour,X360,2008,Misc,Activision,1.78,0.63,0,0.25,Neversoft Entertainment
572,FIFA 17,XOne,2016,Sports,Electronic Arts,0.43,2.05,0,0.17,"EA Sports, EA Vancouver"
574,Tom Clancy's Splinter Cell,PS2,2003,Action,Ubisoft,1.15,1.11,0,0.4,Ubisoft Shanghai
576,Need for Speed: Shift,PS3,2009,Racing,Electronic Arts,0.69,1.4,0.04,0.52,Slightly Mad Studios
578,Medal of Honor Heroes,PSP,2006,Shooter,Electronic Arts,0.86,1.11,0.01,0.66,Team Fusion
579,Final Fantasy XIII-2,PS3,2011,Role-Playing,Square Enix,0.78,0.73,0.89,0.23,Square Enix
580,Midnight Club: Street Racing,PS2,2000,Racing,Take-Two Interactive,2,0.47,0.02,0.14,Angel Studios
581,Skate 3,X360,2010,Sports,Electronic Arts,1.47,0.93,0,0.24,EA Black Box
582,ESPN NFL 2K5,PS2,2004,Sports,Sega,2.15,0.12,0,0.36,Visual Concepts
583,Halo Wars,X360,2009,Strategy,Microsoft Game Studios,1.54,0.8,0.04,0.24,Ensemble Studios
584,NBA 2K12,X360,2011,Sports,Take-Two Interactive,2.31,0.14,0.01,0.16,Visual Concepts
586,FIFA Soccer 10,X360,2009,Sports,Electronic Arts,0.59,1.79,0.01,0.23,EA Sports
587,Medal of Honor,X360,2010,Shooter,Electronic Arts,1.56,0.8,0.04,0.21,"Dice, Danger Close"
588,Harry Potter and the Chamber of Secrets,PS2,2002,Action,Electronic Arts,0.9,1.22,0.04,0.44,Electronic Arts
590,God of War Collection,PS3,2009,Action,Sony Computer Entertainment,1.7,0.44,0.06,0.4,Bluepoint Games
591,NBA Live 2005,PS2,2004,Sports,Electronic Arts,2.03,0.21,0,0.35,EA Canada
592,Mario Strikers Charged,Wii,2007,Sports,Nintendo,1.05,1.05,0.24,0.24,Next Level Games
593,FIFA Soccer 09,PS3,2008,Sports,Electronic Arts,0.48,1.63,0.04,0.43,EA Canada
594,Style Savvy,DS,2008,Simulation,Nintendo,0.62,0.82,0.96,0.18,syn Sophia
595,WWE SmackDown vs. RAW 2007,PS2,2006,Fighting,THQ,1.4,0.88,0.03,0.26,Yuke's
596,LEGO Star Wars: The Complete Saga,X360,2007,Action,LucasArts,1.53,0.81,0,0.24,Traveller's Tales
598,Madden NFL 08,PS2,2007,Sports,Electronic Arts,2.14,0.08,0,0.35,EA Tiburon
599,Monster Hunter Freedom 2,PSP,2007,Role-Playing,Capcom,0.37,0.27,1.75,0.18,Capcom
602,Sonic Adventure 2 Battle,GC,2001,Platform,Sega,1.7,0.59,0.21,0.07,Sonic Team
605,Madden NFL 13,PS3,2012,Sports,Electronic Arts,2.11,0.22,0,0.23,EA Tiburon
606,Dragon Age: Origins,X360,2009,Role-Playing,Electronic Arts,1.76,0.55,0.03,0.22,BioWare
607,Pokémon Colosseum,GC,2003,Role-Playing,Nintendo,1.21,0.57,0.7,0.07,Genius Sonority Inc.
608,LittleBigPlanet,PSP,2009,Platform,Sony Computer Entertainment,0.64,1.22,0.01,0.67,"SCE/WWS, Media Molecule"
609,Madden NFL 09,X360,2008,Sports,Electronic Arts,2.21,0.12,0,0.2,EA Tiburon
611,Crazy Taxi,PS2,2001,Racing,Acclaim Entertainment,1.13,1.12,0.06,0.22,Acclaim Studios Cheltenham
612,Art Academy,DS,2010,Misc,Nintendo,0.26,1.65,0.33,0.28,Headstrong Games
613,NBA 2K14,X360,2013,Sports,Take-Two Interactive,2.1,0.19,0,0.23,Visual Concepts
615,Skylanders Giants,Wii,2012,Action,Activision,1.48,0.83,0,0.21,Toys for Bob
617,Deca Sports,Wii,2008,Sports,Konami Digital Entertainment,1.11,0.85,0.29,0.25,CAProduction
620,Marvel: Ultimate Alliance,X360,2006,Role-Playing,Activision,2.29,0.02,0,0.19,Raven Software
622,Mortal Kombat: Deadly Alliance,PS2,2002,Fighting,Midway Games,1.81,0.52,0,0.15,Midway
623,Game Party,Wii,2007,Misc,Midway Games,1.47,0.77,0,0.24,Midway
624,Bloodborne,PS4,2015,Action,Sony Computer Entertainment,1.03,0.81,0.26,0.38,From Software
626,Mario Party 4,GC,2002,Misc,Nintendo,1.13,0.36,0.92,0.07,Hudson
627,Pure,X360,2008,Racing,Disney Interactive Studios,1.38,0.84,0,0.25,Black Rock Studio
629,NBA 2K13,PS3,2012,Sports,Take-Two Interactive,1.73,0.43,0.05,0.27,Visual Concepts
630,Saints Row: The Third,PS3,2011,Action,THQ,0.86,1.04,0.18,0.38,Volition Inc.
631,Resistance 2,PS3,2008,Shooter,Sony Computer Entertainment,1.15,0.84,0.1,0.38,Insomniac Games
632,NBA 2K15,PS4,2014,Sports,Take-Two Interactive,1.47,0.54,0.01,0.43,Visual Concepts
634,Final Fantasy Tactics,PS,1997,Role-Playing,SquareSoft,0.93,0.12,1.34,0.06,SquareSoft
635,Midnight Club: Los Angeles,PS3,2008,Racing,Take-Two Interactive,1.56,0.53,0.05,0.31,Rockstar San Diego
637,The Sims: Bustin' Out,PS2,2003,Simulation,Electronic Arts,1.07,1.19,0,0.18,Maxis
639,LEGO Harry Potter: Years 1-4,Wii,2010,Action,Warner Bros. Interactive Entertainment,1.28,0.93,0,0.22,Traveller's Tales
641,Call of Duty: Infinite Warfare,XOne,2016,Shooter,Activision,1.46,0.74,0,0.22,Infinity Ward
642,Madden NFL 16,XOne,2015,Sports,Electronic Arts,2.08,0.08,0,0.26,EA Sports
645,Tom Clancy's Rainbow Six: Vegas 2,X360,2008,Shooter,Ubisoft,1.56,0.6,0.02,0.23,Ubisoft Montreal
648,Need for Speed Carbon: Own the City,PSP,2006,Racing,Electronic Arts,0.87,0.97,0,0.58,EA Canada
649,Dragon Ball Z: Budokai 2,PS2,2003,Fighting,Atari,1.63,0.22,0.51,0.06,Dimps Corporation
650,pro evolution soccer 2011,PS3,2010,Sports,Konami Digital Entertainment,0.29,1.17,0.54,0.41,Konami
651,ATV Offroad Fury,PS2,2001,Racing,Sony Computer Entertainment,2.07,0.26,0,0.08,Rainbow Studios
653,Need for Speed: ProStreet,PS2,2007,Racing,Electronic Arts,0.69,0,0.04,1.68,Black Box
654,Halo: Combat Evolved Anniversary,X360,2011,Shooter,Microsoft Game Studios,1.44,0.7,0.04,0.22,343 Industries
661,Guitar Hero,PS2,2005,Misc,RedOctane,1.67,0.61,0.03,0.07,Harmonix Music Systems
662,Madden NFL 11,PS3,2010,Sports,Electronic Arts,2.04,0.15,0,0.2,EA Tiburon
665,Dead Island,X360,2011,Action,Deep Silver,1.48,0.69,0,0.2,Techland
666,Half-Life 2,PC,2004,Shooter,Vivendi Games,2.28,0.02,0.08,0,Valve Software
667,The Incredibles,PS2,2004,Action,THQ,0.96,1.08,0.04,0.3,Heavy Iron Studios
668,Madden NFL 08,X360,2007,Sports,Electronic Arts,2.18,0.01,0,0.18,EA Tiburon
669,Tony Hawk's Underground 2,PS2,2004,Sports,Activision,1.25,0.86,0.01,0.26,Neversoft Entertainment
670,Zumba Fitness,X360,2010,Sports,505 Games,1.74,0.45,0,0.18,"Pipeworks Software, Inc."
671,Madden NFL 10,PS3,2009,Sports,Electronic Arts,2.03,0.13,0,0.21,EA Tiburon
673,Midnight Club: Los Angeles,X360,2008,Racing,Take-Two Interactive,1.68,0.45,0.01,0.21,Rockstar San Diego
676,Kinect: Disneyland Adventures,X360,2011,Misc,Microsoft Game Studios,1.73,0.43,0.02,0.17,Frontier Developments
677,WWE SmackDown vs Raw 2008,PS2,2007,Fighting,THQ,0.92,0,0.01,1.41,Yuke's
678,The Legend of Zelda: Majora's Mask 3D,3DS,2015,Action,Nintendo,1.15,0.55,0.47,0.17,GREZZO
680,Resident Evil - Code: Veronica X,PS2,2001,Action,Capcom,1.08,0.7,0.34,0.21,Capcom
681,NBA 2K16,XOne,2015,Sports,Take-Two Interactive,1.95,0.15,0,0.24,Visual Concepts
682,Kinect Sports: Season Two,X360,2011,Sports,Microsoft Game Studios,1.38,0.72,0.02,0.22,"Rare Ltd., BigPark"
686,James Bond 007: Everything or Nothing,PS2,2004,Shooter,Electronic Arts,0.85,1.06,0.09,0.32,EA Redwood Shores
687,Need For Speed: High Stakes,PS,1999,Racing,Electronic Arts,1.58,0.64,0,0.09,EA Canada
689,Guild Wars 2,PC,2012,Action,NCSoft,0.96,1.07,0,0.27,ArenaNet
691,Paper Mario: Sticker Star,3DS,2012,Role-Playing,Nintendo,1.12,0.41,0.64,0.14,Intelligent Systems
693,Batman: Arkham Origins,PS3,2013,Action,Warner Bros. Interactive Entertainment,1.07,0.8,0.04,0.38,WB Games Montreal
696,LEGO Star Wars: The Complete Saga,PS3,2007,Action,LucasArts,1.02,0.9,0,0.36,Traveller's Tales
697,Need for Speed Underground 2,XB,2004,Racing,Electronic Arts,1.38,0.8,0,0.1,EA Canada
698,Pro Evolution Soccer 2010,PS3,2009,Sports,Konami Digital Entertainment,0.3,1.27,0.46,0.26,Konami
700,FIFA Soccer 09,PS2,2008,Sports,Electronic Arts,0.38,0.07,0.01,1.82,EA Canada
701,LEGO Harry Potter: Years 1-4,DS,2010,Action,Warner Bros. Interactive Entertainment,1.07,0.99,0,0.22,TT Fusion
702,The Sims 3,X360,2010,Simulation,Electronic Arts,1.27,0.81,0,0.2,The Sims Studio
703,Pokemon Ranger: Shadows of Almia,DS,2008,Role-Playing,Nintendo,0.94,0.53,0.62,0.18,"HAL Labs, Creatures Inc."
705,Dead Island,PS3,2011,Action,Deep Silver,1.08,0.73,0.15,0.31,Techland
706,Kirby: Nightmare in Dream Land,GBA,2002,Platform,Nintendo,1.22,0.1,0.91,0.04,HAL Labs
707,Wario Land 4,GBA,2001,Platform,Nintendo,0.9,0.73,0.54,0.09,Nintendo
708,Sonic's Ultimate Genesis Collection,PS3,2009,Misc,Sega,1.34,0.6,0,0.31,Backbone Entertainment
709,Far Cry: Primal,PS4,2016,Action,Ubisoft,0.6,1.25,0.06,0.35,Ubisoft Montreal
710,Battlefield 1,XOne,2016,Shooter,Electronic Arts,1.28,0.77,0,0.2,EA DICE
711,Onimusha 2: Samurai's Destiny,PS2,2002,Adventure,Capcom,0.62,0.44,1.06,0.13,Capcom
713,Paper Mario: The Thousand-Year Door,GC,2004,Role-Playing,Nintendo,1.48,0.25,0.46,0.06,Intelligent Systems
714,Madden NFL 12,PS3,2011,Sports,Electronic Arts,1.93,0.15,0,0.17,EA Tiburon
715,God of War: Ascension,PS3,2013,Action,Sony Computer Entertainment,1.23,0.63,0.04,0.35,SCE Santa Monica
716,Guitar Hero III: Legends of Rock,PS3,2007,Misc,Activision,1.4,0.53,0.02,0.3,Neversoft Entertainment
717,Sonic Advance,GBA,2001,Platform,Sega,1.19,0.71,0.22,0.13,Sonic Team
718,Super Monkey Ball: Banana Blitz,Wii,2006,Misc,Sega,1.05,0.91,0.04,0.24,Sega
721,New Super Luigi U,WiiU,2013,Platform,Nintendo,1.25,0.62,0.18,0.18,Nintendo
723,Spyro: Season of Ice,GBA,2001,Platform,Vivendi Games,1.29,0.83,0,0.11,Digital Eclipse
724,Dissidia: Final Fantasy,PSP,2008,Fighting,Square Enix,0.51,0.5,0.91,0.31,Square Enix
725,Madden NFL 25,X360,2013,Sports,Electronic Arts,1.98,0.06,0,0.19,EA Sports
728,Borderlands 2,PS3,2012,Shooter,Take-Two Interactive,1.05,0.72,0.1,0.35,Gearbox Software
729,Prince of Persia: The Sands of Time,PS2,2003,Action,Ubisoft,0.88,1.03,0,0.31,Ubisoft
